ID,Created,"UK or India
","Agent Tenure
","Interaction Date
","Interaction duration
","Interaction Type
","Interaction Reason
","DF Arrears (Months):
","Were there any vulnerability markers on the customers account?
","Q1-Did the advisor process Personal Data in accordance with the Data protection Act?
","Q1 - Failure Reasons
","Q2 - Did the advisor confirm the customer's or authorised 3rd party's contact telephone number, email, and up to date home address and update date the system accordingly if required? 
","Q2 - Failure Reasons
","Q3 - Did the advisor understand the customer's past financial situation including the reason they have failed or may fail to pay Three?
","Q3 - Failure Reasons
","Q4 -  Did the advisor understand the customer's present financial situation?
","Q4 - Failure Reasons
","Q5 - Did the advisor understand the customer's future financial situation?
","Q5 - Failure Reasons
","Q6 - Did the advisor correctly identify & explore new vulnerability needs?
","Q6 - Failure Reasons
","Q7 - Did the advisor correctly acknowledge & explore existing vulnerability needs?
","Q7 - Failure Reasons
","Q8 - Where applicable did the advisor address any new accessibility needs during their interaction?
","Q8 - Failure Reasons
","Q9 - Where applicable did the advisor address any existing accessibility needs during their interaction?
","Q9 - Failure Reasons
","Q10 - Did the advisor gain full explicit consent to note the customer's new vulnerability and/or accessibility need?
","Q10 - Failure Reasons
","Q11 - Did the advisor update the system to accurately reflect the customer's vulnerability and/or accessibility needs?
","Q11 - Failure Reasons
","Q12 - Did the advisor establish a suitable solution that supported the customer's needs taking into account their information from the conversation ?
","Q12 - Failure Reasons
","Q13 - Did the advisor read any mandatory statements/tell them in a manner that was easy for the customer to understand? 
","Q13 - Failure Reasons
","Q14 - Did we clearly advise the customer of any next steps required by them and did they explain potential consequeses for adherance/non adherance to any outcome?
","Q14 - Failure Reasons
","Q15 - Was the Income and Expenditure Tool completed correctly?
","Q15 - Failure Reasons
","Q16 - Has the advisor taken the correct system action
","Q16 - Failure Reasons
","Q17 - System updates - When payment has been taken on call/chat
","Q17 - Failure Reasons
","Q18 - Did the advisor leave adequate notes regarding the interaction?
","Q18 - Failure Reasons
","Q19-If an expression of dissatisfaction was evident, was it addressed by the agent , and correct process followed
","Q19 - Failure Reasons
","Q20-Was any new suspicious activity evident during the call/ interactions you’re scoring (i.e. not instances already identified/ flagged that pre-date the call/ interactions you’re scoring)? (non-scoring)
","Q20.1-If yes: did the advisor correctly identify the activity as suspicious?
","Q21-If applicable, did the advisor then follow the relevant process correctly and avoid “tipping off” the customer?
","Q22 - During the interaction did the advisor act within our expected conduct realms:
","Q22 - Failure Reasons
","1st Line QA Outcome
","Q23-CD Focus: Did the advisor and/or Three deal with the customer in an honest, fair, and open manner and by acting how our customers would reasonably expect us to?
","Q23-Fail Reasons
","Q24-CD Focus: Did the advisor and/or Three take all reasonable steps to prevent foreseeable or actual customer harm?
","Q24 - Failure Reasons
","Q25-CD Focus: Did the advisor and/or Three provide adequate levels of support, enabling customers to make timely and informed decisions in their best interests?
","Q25 - Failure Reasons
","Is remediation Required?
"
287,2025-01-13T08:05:34Z,India,LCA,2025-01-07,00:15:00,Inbound,"[""Customer wants to set a PTP"",""Customer is calling to make a payment""]","[""December""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",,,Pass,,Feedback/Coaching Needed,"[""Did not confirm address of card holder""]",Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
288,2025-01-13T08:12:59Z,India,LCA,2025-01-10,00:28:49,Inbound,"[""Customer wants to set a PTP""]","[""August"",""September"",""October"",""December""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""The root cause not fully established"",""Missed information in the account history that would have helped to understand the situation"",""No discussion about continuous impact""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Feedback/Coaching Needed,"[""Required system amends not made""]",Pass,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",Pass,,,,Fail - Regulatory/Customer Impacting,"[""DD Not surpressed""]",N/A,,Pass,,N/A,,N/A,,,N/A,,Poor Outcome - Advisor,,,,,,,No
289,2025-01-13T08:19:53Z,India,LCA,2025-01-08,"00:16:17 
",Inbound,"[""Customer wants to set a PTP""]","[""June"",""December""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""No discussion about continuous impact""]",Pass,,Fail - Regulatory/Customer Impacting,"[""The proposed solution is not sustainable""]",,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",,,Fail - Regulatory/Customer Impacting,"[""BCD / Due date not changed""]",N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,N/A,,Poor Outcome - Advisor,,,,,,,No
290,2025-01-13T08:29:10Z,India,LCA,2025-01-10,00:35:12,Inbound,"[""Customer wants to set a PTP"",""Customer wants a PA (up to 6 months instalments)""]","[""October"",""November"",""December""]",,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""I&E - Advisor failed to offer where appropriate I&E""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
291,2025-01-13T08:50:18Z,India,LCA,2025-01-08,"00:30:18 
",Inbound,"[""Customer wants to set a PTP""]","[""November"",""September""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
292,2025-01-13T09:00:34Z,India,LCA,2025-01-08,00:21:77,Inbound,"[""Customer wants to set a PTP""]","[""January""]",,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""No discussion about continuous impact""]",Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""DD options""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
293,2025-01-13T11:53:45Z,India,Over 3 (BAU),2025-01-09,03:41:33,Calibration,"[""Customer wants a PA (up to 6 months instalments)""]","[""September"",""October"",""November"",""December""]",,Pass,,Feedback/Coaching Needed,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established"",""Missed information in the account history that would have helped to understand the situation""]",Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - whether this is short term""]",Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Consent to withdraw SC data not captured - Vulnerability""]",,,N/A,,Fail - Regulatory/Customer Impacting,"[""PA - Offer was potentially not affordable""]",Pass,,Pass,,,,Feedback/Coaching Needed,"[""System actions missed""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
294,2025-01-13T16:10:20Z,UK,Over 3 (BAU),2025-01-09,03:41:32,Calibration,"[""BAU - I&E "",""Customer wants a PA (up to 6 months instalments)"",""Customer is calling regarding correspondence they have received (e.g, received NOD)""]","[""September"",""October"",""November"",""December""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established"",""Missed information in the account history that would have helped to understand the situation""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include all suitable instalment options"",""Solution offered did not include understanding of the customers needs from conversation"",""PA - Offer was potentially not affordable""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
295,2025-01-14T10:52:45Z,India,LCA,2025-01-08,"00:28:03
",Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""April"",""May"",""June"",""July"",""December""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""DD options""]",,,Feedback/Coaching Needed,"[""PA set incorrectly""]",N/A,,Pass,,N/A,,N/A,,,N/A,,Poor Outcome - Advisor,,,,,,,No
296,2025-01-14T11:04:35Z,India,LCA,2025-01-11," 00:27:34
",Inbound,"[""Customer wants to set a PTP""]","[""October"",""November""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
297,2025-01-14T11:13:45Z,India,LCA,2025-01-11,"00:19:38
",Inbound,"[""Customer wants a PA (up to 6 months instalments)""]","[""September"",""October"",""November"",""December""]",,Pass,,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""The proposed solution is not affordable""]",,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Feedback/Coaching Needed,"[""DD not updated""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
298,2025-01-14T11:24:20Z,India,LCA,2025-01-13,"00:22:07
",Inbound,"[""Customer wants to set a PTP""]","[""November"",""December""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
299,2025-01-14T11:31:10Z,India,LCA,2025-01-13,"00:21:05
",Inbound,"[""Customer wants to set a PTP""]","[""November"",""December"",""January""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
300,2025-01-14T11:31:42Z,India,Over 3 (BAU),2025-01-09,3h 41m 32s,Calibration,"[""I&E selector"",""Customer wants a PA (up to 6 months instalments)""]","[""September"",""October"",""November"",""December""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established"",""Missed information in the account history that would have helped to understand the situation""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""The I&E was not completed correctly"",""PA - Offer was potentially not affordable""]",Pass,,Pass,,,,Feedback/Coaching Needed,"[""TS incorrectly set""]",N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
301,2025-01-14T11:40:04Z,India,(0-3) BAU,2025-01-09,3:41:32,Calibration,"[""I&E selector"",""Customer wants a PA (up to 6 months instalments)""]","[""September"",""October"",""November"",""December""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established"",""Missed information in the account history that would have helped to understand the situation""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status"",""Advisor failed to attempt to obtain - whether this is long term""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established"",""The proposed solution is not affordable""]",,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""The I&E was not completed correctly"",""Wrong soultion provided"",""Solution offered did not include understanding of the customers needs from conversation""]",Feedback/Coaching Needed,"[""Information unclear - Pace, Clarity, interuptions etc""]",Fail - Regulatory/Customer Impacting,"[""Incorrect information provided"",""General - Next steps not confirmed""]",,,Feedback/Coaching Needed,"[""Incorrect system actions completed""]",N/A,,Pass,,N/A,,N/A,,,Feedback/Coaching Needed,"[""other""]",Poor Outcome - Advisor,,,,,,,Yes
302,2025-01-14T11:44:28Z,UK,0-3 months (bau),2025-01-09,3 hours 33,Calibration,"[""Customer wants a PA (up to 6 months instalments)""]","[""September"",""October"",""November"",""December""]",,Pass,,Feedback/Coaching Needed,"[""System not updated""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""The I&E was not completed correctly"",""PA - offered the wrong timescale option""]",Feedback/Coaching Needed,"[""Read the wrong mandatory information""]",Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
303,2025-01-14T20:59:13Z,India,Nesting,2025-01-08,02:12:43,Webchat,"[""Customer wants to set a PTP""]","[""September"",""November"",""December""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,N/A,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
304,2025-01-14T21:39:50Z,India,0-3 months (bau),2025-01-09,01:38:29,Webchat,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,N/A,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
305,2025-01-15T12:46:53Z,India,Over 3 (BAU),2025-01-07,50m 59s,Inbound,"[""BAU - I&E ""]","[""N/A""]",,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",N/A,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,N/A,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
306,2025-01-15T12:52:47Z,India,Over 3 (BAU),2025-01-07,1h 11m 27s,Inbound,"[""BAU - I&E ""]","[""N/A""]",,N/A,,N/A,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
307,2025-01-15T12:57:33Z,India,Over 3 (BAU),2025-01-14,1h 47m 15s,Inbound,"[""BAU - I&E ""]","[""N/A""]",,N/A,,N/A,,N/A,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
308,2025-01-15T13:34:43Z,India,Over 3 (BAU),2025-01-15,"1:37
",Inbound,"[""Customer wants to set a PTP""]","[""December"",""January""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Telephone number""]",Pass,,Pass,,Pass,,,,Pass,,Pass,,N/A,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
309,2025-01-15T13:42:47Z,India,Over 3 (BAU),2025-01-13,1h 37m 37s,Inbound,"[""BAU - I&E ""]","[""N/A""]",,N/A,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
310,2025-01-15T13:47:44Z,India,Over 3 (BAU),2025-01-07,1h 10m 55s,Inbound,"[""BAU - I&E ""]","[""N/A""]",,N/A,,N/A,,N/A,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
311,2025-01-15T14:10:37Z,India,Over 3 (BAU),2025-01-09,"03:41:33
",Webchat,"[""Customer wants a PA (up to 6 months instalments)"",""I&E selector""]","[""September"",""October"",""November"",""December""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",,,Pass,,N/A,,Pass,,,,Pass,,Fail - Regulatory/Customer Impacting,"[""The I&E was not completed correctly""]",Pass,,Pass,,,,Fail - Regulatory/Customer Impacting,"[""Incorrect system actions completed"",""TS incorrectly set""]",N/A,,Pass,,N/A,,N/A,,,Fail - Regulatory/Customer Impacting,"[""Incorrect information has been provided""]",Poor Outcome - Advisor,,,,,,,Yes
312,2025-01-15T16:08:53Z,India,Over 3 (BAU),2025-01-13,5h 26m 07s,Webchat,"[""I&E selector""]","[""October"",""November"",""December"",""January""]",,Pass,,Pass,,Pass,,Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Source/Frequency of income""]",Pass,,,,Pass,,N/A,,Feedback/Coaching Needed,"[""Duplicate mandatory information provided""]",,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
313,2025-01-15T19:14:48Z,India,0-3 months (bau),2025-01-06,"1h 08m 21s
",Webchat,"[""Customer wants to set a PTP""]","[""April"",""May"",""June"",""July"",""August""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Incorrect support provided""]",N/A,,,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
314,2025-01-15T19:43:28Z,India,Nesting,2025-01-15,01:20:36,Webchat,"[""Customer wants to change bill date""]","[""N/A""]",,Pass,,Pass,,N/A,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""Incorrect information provided""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
315,2025-01-15T20:32:29Z,India,Nesting,2025-01-10,00:59:51,Webchat,"[""Customer is calling to make a payment""]","[""December""]",,Pass,,Pass,,Pass,,Pass,,Fail - Regulatory/Customer Impacting,"[""Potential impact was not established""]",,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Pass,,Pass,,,,N/A,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
316,2025-01-16T10:57:29Z,India,LCA,2025-01-12,"02:07:16
",Webchat,"[""Customer wants to set a PTP""]","[""December""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Fail - Regulatory/Customer Impacting,"[""Required system amends not made""]",Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
317,2025-01-16T12:56:16Z,India,Nesting,2025-01-16,01:07:23,Webchat,"[""Customer wants to set a PTP""]","[""August"",""January""]",,N/A,,Feedback/Coaching Needed,"[""Did not confirm Email address""]",Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Pass,,Pass,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
318,2025-01-16T17:01:49Z,India,Nesting,2025-01-14,"20m 17s
",Inbound,"[""Customer is calling to make a payment""]","[""January"",""December"",""November""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Email address""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",N/A,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,Pass,,Pass,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
319,2025-01-16T17:06:50Z,India,Nesting,2025-01-14,14m 6s,Inbound,"[""General account query""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",N/A,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Pass,,N/A,,,,N/A,,N/A,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
320,2025-01-16T17:08:06Z,India,Nesting,2025-01-16,01:09:46,Webchat,"[""Customer is calling to make a payment""]","[""January""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Email address""]",N/A,,N/A,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Fail - Regulatory/Customer Impacting,"[""Mandatory info not read""]",N/A,,,,N/A,,Pass,,Pass,,N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,Yes
321,2025-01-16T17:13:16Z,India,Over 3 (BAU),2025-01-11,14m 24s,Inbound,"[""Customer is calling to make a payment""]","[""N/A""]",,Pass,,Pass,,N/A,,N/A,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,N/A,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
322,2025-01-16T17:17:51Z,India,Nesting,2025-01-11,12m 19s,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",N/A,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Feedback/Coaching Needed,"[""Information unclear - Pace, Clarity, interuptions etc""]",Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",,,Pass,,N/A,,Fail - Regulatory/Customer Impacting,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
323,2025-01-16T17:28:01Z,India,Over 3 (BAU),2025-01-15,25m 39s,Inbound,"[""Customer wants to set a PTP""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number"",""System not updated""]",Pass,,N/A,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Feedback/Coaching Needed,"[""General - Next steps not confirmed""]",,,Pass,,N/A,,Feedback/Coaching Needed,"[""Notes Inacurate""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
324,2025-01-16T18:19:03Z,India,0-3 months (bau),2025-01-16,01:12:19,Webchat,"[""Customer wants to set a PTP""]","[""November""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Pass,,N/A,,,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
325,2025-01-16T19:09:11Z,India,Over 3 (BAU),2025-01-17,"3h 27m 23s

",Webchat,"[""I&E selector""]","[""September"",""October"",""November"",""December"",""January""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,N/A,,N/A,,,,Pass,,N/A,,Pass,,Pass,,N/A,,,Pass,,Good Outcome,,,,,,,No
326,2025-01-16T19:36:25Z,India,Over 3 (BAU),2025-01-17,"3h 05m 14s
",Webchat,"[""Customer wants to set a PTP""]","[""January"",""December""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,Pass,,N/A,,Pass,,,,Pass,,Pass,,Pass,,N/A,,,,N/A,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome,,,,,,,No
327,2025-01-17T11:18:12Z,India,Nesting,2025-01-17,01:16:32,Webchat,"[""Customer wants to set a PTP""]","[""January""]",,Pass,,Pass,,Pass,,Pass,,Pass,,,,N/A,,N/A,,N/A,,,,N/A,,N/A,,Pass,,Feedback/Coaching Needed,"[""DD options""]",,,Pass,,N/A,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
328,2025-01-17T14:22:47Z,India,LCA,2025-01-15,"00:24:57
",Inbound,"[""Customer is calling to make a payment""]","[""January""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Email address""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Pass,,Fail - Regulatory/Customer Impacting,"[""The proposed solution is not affordable""]",,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Incomplete info advised""]",Fail - Regulatory/Customer Impacting,"[""Incorrect information provided""]",,,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm address of card holder"",""Did not confirm name as it appears on card"",""Did not confirm credit/debit card""]",Fail - Regulatory/Customer Impacting,"[""Notes Inacurate""]",N/A,,N/A,,,Fail - Regulatory/Customer Impacting,"[""Incorrect information has been provided""]",Poor Outcome - Advisor,,,,,,,No
329,2025-01-17T14:33:10Z,India,Nesting,2025-01-15,13m 29s,Inbound,"[""Customer is calling to make a payment""]","[""N/A""]",,Pass,,Feedback/Coaching Needed,"[""Did not confirm Telephone number""]",N/A,,Feedback/Coaching Needed,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",Pass,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Feedback/Coaching Needed,"[""Mandatory info not read""]",Pass,,,,N/A,,Pass,,Pass,,N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
330,2025-01-17T14:38:13Z,India,Nesting,2025-01-15,17m 50s,Inbound,"[""Customer is calling to make a payment""]","[""July""]",,Pass,,Pass,,Pass,,Pass,,N/A,,,,N/A,,N/A,,N/A,,,,N/A,,Pass,,Pass,,Pass,,,,N/A,,Pass,,Fail - Regulatory/Customer Impacting,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Good Outcome with Failures,,,,,,,No
331,2025-01-17T14:46:42Z,India,LCA,2025-01-16,"
00:29:37",Inbound,"[""Customer is calling to make a payment""]","[""December""]",,Pass,,Fail - Regulatory/Customer Impacting,"[""Did not confirm Telephone number"",""Did not confirm Email address""]",Fail - Regulatory/Customer Impacting,"[""The root cause not fully established""]",Fail - Regulatory/Customer Impacting,"[""Advisor failed to attempt to obtain - Customer Priority bills status""]",Fail - Regulatory/Customer Impacting,"[""The proposed solution is not affordable"",""The proposed solution is not sustainable""]",,,N/A,,N/A,,N/A,,,,N/A,,Fail - Regulatory/Customer Impacting,"[""Solution offered did not include understanding of the customers history from system""]",Pass,,Fail - Regulatory/Customer Impacting,"[""General - Next steps not confirmed""]",,,Pass,,Fail - Regulatory/Customer Impacting,"[""did not gain consent for adding card to account""]",Fail - Regulatory/Customer Impacting,"[""Notes Incomplete""]",N/A,,N/A,,,Pass,,Poor Outcome - Advisor,,,,,,,No
